sealID,Latitude,Longitude
17,49.3989,-124.6084
17,49.399,-124.6086
17,49.3989,-124.6054
17,49.3986,-124.6088
17,49.3986,-124.6084
17,49.398,-124.609
17,49.3985,-124.6083
17,49.399,-124.6085
17,49.3995,-124.6066
17,49.4,-124.6053
17,49.3997,-124.6048
17,49.3997,-124.6055
17,49.4007,-124.6055
17,49.3994,-124.605
17,49.3994,-124.6071
17,49.4011,-124.6064
17,49.3996,-124.6076
17,49.3993,-124.6052
17,49.3994,-124.6053
17,49.3995,-124.6056
17,49.3994,-124.6061
17,49.3996,-124.6055
17,49.3996,-124.6053
17,49.3994,-124.6054
17,49.3994,-124.6054
17,49.3994,-124.6053
17,49.3995,-124.6054
17,49.3996,-124.6053
17,49.3994,-124.6053
17,49.3985,-124.6086
17,49.3983,-124.6092
17,49.3986,-124.6089
17,49.3993,-124.6065
17,49.3992,-124.6062
17,49.3993,-124.6053
17,49.3995,-124.6053
17,49.3779,-124.5423
17,49.3778,-124.5426
17,49.3781,-124.5425
17,49.3777,-124.5427
17,49.3782,-124.5434
17,49.3781,-124.5428
17,49.3783,-124.5433
17,49.3776,-124.5433
17,49.3773,-124.5432
17,49.3774,-124.5432
17,49.3772,-124.5431
17,49.3772,-124.5429
17,49.3776,-124.5429
17,49.3772,-124.5434
17,49.3768,-124.5432
17,49.3773,-124.5433
17,49.3767,-124.543
17,49.3787,-124.5432
17,49.3996,-124.6077
17,49.3999,-124.6076
17,49.3996,-124.6056
17,49.3996,-124.6053
17,49.3993,-124.6055
17,49.3995,-124.6055
17,49.3996,-124.6054
17,49.3991,-124.6076
17,49.3986,-124.6086
17,49.3985,-124.6087
17,49.4,-124.6086
17,49.3998,-124.6076
17,49.3993,-124.6055
17,49.3994,-124.6055
17,49.3995,-124.6054
17,49.3994,-124.6054
17,49.4002,-124.6049
17,49.4001,-124.605
17,49.4002,-124.605
17,49.4004,-124.6048
17,49.4004,-124.605
17,49.4002,-124.6048
17,49.4004,-124.6047
17,49.4004,-124.6053
17,49.4008,-124.6056
17,49.4011,-124.6055
17,49.4003,-124.6066
17,49.3995,-124.6055
17,49.3983,-124.6091
17,49.3983,-124.6083
17,49.3985,-124.6091
17,49.3992,-124.6087
17,49.3989,-124.6081
17,49.3993,-124.6053
17,49.4003,-124.605
17,49.4001,-124.6054
17,49.3996,-124.6054
17,49.3993,-124.6055
17,49.3995,-124.6052
17,49.3997,-124.6055
17,49.3993,-124.6062
17,49.3992,-124.6066
17,49.3994,-124.6065
17,49.3993,-124.6066
17,49.4021,-124.6093
17,49.4043,-124.6083
17,49.4109,-124.6004
17,49.3984,-124.6087
17,49.398,-124.6093
17,49.3985,-124.6092
17,49.3986,-124.6086
17,49.3987,-124.6088
17,49.3994,-124.6087
17,49.3992,-124.6059
17,49.3987,-124.6052
17,49.3987,-124.6057
17,49.3989,-124.6056
17,49.3988,-124.6055
17,49.3995,-124.6056
17,49.4002,-124.605
17,49.4005,-124.6048
17,49.4005,-124.6051
17,49.3992,-124.605
17,49.399,-124.6048
17,49.3993,-124.6054
17,49.3994,-124.6053
17,49.3992,-124.6061
17,49.4,-124.608
17,49.4022,-124.6097
17,49.3994,-124.6073
17,49.3988,-124.6087
17,49.3986,-124.6086
17,49.3995,-124.6063
17,49.399,-124.6088
17,49.4003,-124.6054
17,49.3993,-124.6087
17,49.4006,-124.6064
17,49.3998,-124.6069
17,49.3996,-124.6066
17,49.3996,-124.6058
17,49.3992,-124.6056
17,49.3992,-124.6071
17,49.3995,-124.6054
17,49.4,-124.6063
17,49.4002,-124.6053
17,49.3984,-124.6087
17,49.3986,-124.6084
17,49.3994,-124.6083
17,49.3994,-124.6054
17,49.3991,-124.6078
17,49.3999,-124.6054
17,49.3992,-124.6063
17,49.3996,-124.6054
17,49.3994,-124.6056
17,49.3997,-124.6057
17,49.3998,-124.6071
17,49.3995,-124.6054
17,49.3994,-124.6056
17,49.3994,-124.6052
17,49.3992,-124.6053
17,49.3994,-124.6055
17,49.4005,-124.6064
17,49.3994,-124.6056
17,49.3974,-124.6036
17,49.3963,-124.6025
17,49.3965,-124.6022
17,49.3963,-124.6026
17,49.397,-124.6031
17,49.3963,-124.6019
17,49.3994,-124.6055
17,49.3995,-124.6072
17,49.3995,-124.6055
17,49.3994,-124.605
17,49.3991,-124.605
17,49.3994,-124.6054
17,49.3991,-124.6055
17,49.4005,-124.6061
17,49.3999,-124.6068
17,49.3995,-124.6052
17,49.3996,-124.6056
17,49.3996,-124.6051
17,49.3994,-124.6052
17,49.3995,-124.6052
17,49.3997,-124.6054
17,49.3998,-124.6052
17,49.3996,-124.6053
17,49.3995,-124.6054
17,49.3995,-124.6054
17,49.3995,-124.6054
17,49.4013,-124.6043
17,49.4058,-124.598
17,49.4132,-124.5886
17,49.4019,-124.6076
17,49.3992,-124.606
17,49.3987,-124.6081
17,49.3989,-124.6079
17,49.399,-124.6075
17,49.3986,-124.6084
17,49.3987,-124.6094
17,49.3988,-124.6086
17,49.3984,-124.6087
17,49.3983,-124.6093
17,49.3995,-124.6055
17,49.3995,-124.6057
17,49.3996,-124.6055
17,49.3996,-124.6056
17,49.3992,-124.6053
17,49.3961,-124.6031
17,49.396,-124.6021
17,49.3959,-124.6021
17,49.3989,-124.6047
17,49.4008,-124.6061
17,49.4007,-124.6066
17,49.4007,-124.6067
17,49.3997,-124.6062
17,49.3995,-124.6054
17,49.3994,-124.6053
17,49.3993,-124.6053
17,49.3867,-124.5832
17,49.3776,-124.5349
17,49.4836,-124.6477
17,49.4838,-124.6478
17,49.4834,-124.6478
17,49.4838,-124.6464
17,49.4841,-124.6456
17,49.4841,-124.6454
17,49.4837,-124.6459
17,49.4838,-124.6459
17,49.4838,-124.646
17,49.4841,-124.6458
17,49.4839,-124.6458
17,49.4839,-124.6454
17,49.484,-124.6458
17,49.484,-124.646
17,49.484,-124.6463
17,49.484,-124.6462
17,49.4839,-124.6464
17,49.4854,-124.6473
17,49.4846,-124.6465
17,49.4838,-124.6465
17,49.484,-124.6448
17,49.484,-124.6449
17,49.4841,-124.6449
17,49.4841,-124.645
17,49.484,-124.6458
17,49.4837,-124.6461
17,49.4839,-124.6464
17,49.4839,-124.6462
17,49.4839,-124.6462
17,49.4838,-124.6461
17,49.4837,-124.6463
17,49.4836,-124.646
17,49.4838,-124.6462
17,49.4842,-124.645
17,49.4837,-124.6461
17,49.4838,-124.6462
17,49.4841,-124.6452
17,49.4841,-124.6452
17,49.4839,-124.6448
17,49.4839,-124.6446
17,49.4781,-124.62
17,49.4625,-124.58
17,49.459,-124.5723
17,49.4,-124.6079
17,49.4005,-124.6076
17,49.4005,-124.6075
17,49.4012,-124.6079
17,49.3994,-124.6056
17,49.3993,-124.6057
17,49.3986,-124.6086
17,49.3985,-124.6086
17,49.3985,-124.6088
17,49.3993,-124.6065
17,49.399,-124.6091
17,49.3986,-124.6081
17,49.3989,-124.6079
17,49.3994,-124.607
17,49.3993,-124.6056
17,49.3993,-124.6056
17,49.3987,-124.6043
17,49.3986,-124.604
17,49.3999,-124.6047
17,49.4006,-124.6053
17,49.4002,-124.6051
17,49.4,-124.6049
17,49.3999,-124.608
17,49.3986,-124.6083
17,49.3988,-124.6088
17,49.3992,-124.6093
17,49.3993,-124.6053
17,49.3994,-124.6054
17,49.3996,-124.6054
17,49.3993,-124.6047
17,49.4012,-124.6051
17,49.399,-124.6079
17,49.3989,-124.6088
17,49.3987,-124.6086
17,49.3986,-124.6085
17,49.3985,-124.6087
17,49.3997,-124.6085
17,49.3984,-124.6086
17,49.3983,-124.6085
17,49.3993,-124.6086
17,49.4008,-124.6055
17,49.3992,-124.6086
17,49.3994,-124.6082
17,49.3987,-124.6082
17,49.3996,-124.6055
17,49.3994,-124.6056
17,49.3987,-124.6086
17,49.3994,-124.6054
17,49.3992,-124.605
17,49.3984,-124.6086
17,49.3992,-124.606
17,49.3992,-124.6061
17,49.3989,-124.6058
17,49.399,-124.6061
17,49.3988,-124.606
17,49.3991,-124.6061
17,49.3992,-124.6065
17,49.4004,-124.6074
17,49.4005,-124.605
17,49.4004,-124.6053
17,49.4005,-124.6055
17,49.4004,-124.6055
17,49.4004,-124.6059
17,49.3992,-124.6086
17,49.3993,-124.6073
17,49.3987,-124.6083
17,49.3984,-124.6084
17,49.3986,-124.6084
17,49.3986,-124.6088
17,49.4006,-124.6074
17,49.3776,-124.543
17,49.3781,-124.5426
17,49.3784,-124.5426
17,49.3784,-124.5425
17,49.3779,-124.5423
17,49.3781,-124.5434
17,49.3781,-124.5433
17,49.3782,-124.5434
17,49.377,-124.5433
17,49.3774,-124.543
17,49.3771,-124.5377
17,49.3749,-124.5326
17,49.4004,-124.6053
17,49.4011,-124.606
17,49.4014,-124.6065
17,49.4016,-124.6066
17,49.4014,-124.6064
17,49.4003,-124.6048
17,49.4002,-124.6052
17,49.4004,-124.6053
17,49.4002,-124.6054
17,49.4003,-124.6061
17,49.399,-124.609
17,49.3985,-124.6087
17,49.3984,-124.6088
17,49.3985,-124.6087
17,49.3986,-124.6087
17,49.3996,-124.6053
17,49.3993,-124.6055
17,49.3994,-124.6054
17,49.3996,-124.6078
17,49.3984,-124.6098
17,49.3991,-124.6076
17,49.4004,-124.6057
17,49.3985,-124.609
17,49.3983,-124.6099
17,49.3984,-124.6096
17,49.3986,-124.6085
17,49.3994,-124.6054
17,49.399,-124.6085
17,49.3983,-124.6094
17,49.3985,-124.6099
17,49.3986,-124.6097
17,49.398,-124.6096
17,49.3982,-124.6096
17,49.3982,-124.6096
17,49.3997,-124.6056
17,49.3994,-124.6054
17,49.4001,-124.6051
17,49.3994,-124.6058
17,49.3993,-124.6055
17,49.3983,-124.6093
17,49.3982,-124.6095
17,49.3986,-124.6095
17,49.3994,-124.6082
17,49.3998,-124.6072
17,49.3984,-124.6084
17,49.3994,-124.6056
17,49.3993,-124.6053
17,49.3749,-124.5323
17,49.3748,-124.5305
17,49.3744,-124.5309
17,49.3748,-124.5309
17,49.3753,-124.5303
17,49.3748,-124.5318
17,49.3749,-124.532
17,49.3748,-124.532
17,49.3785,-124.5357
17,49.3758,-124.534
17,49.378,-124.5355
17,49.3781,-124.5354
17,49.378,-124.5356
17,49.3783,-124.536
17,49.3775,-124.5351
17,49.3755,-124.5338
17,49.3749,-124.5314
17,49.3756,-124.5336
17,49.3758,-124.5338
17,49.3753,-124.5337
17,49.3994,-124.6055
17,49.3994,-124.6055
17,49.3996,-124.6054
17,49.3773,-124.5457
17,49.3781,-124.5434
17,49.378,-124.5435
17,49.3779,-124.5432
17,49.3782,-124.5434
17,49.3771,-124.5431
17,49.3995,-124.6053
17,49.3994,-124.6053
17,49.3985,-124.6089
17,49.3994,-124.6056
17,49.3995,-124.6055
17,49.3781,-124.5427
17,49.3781,-124.543
17,49.3779,-124.5446
17,49.3779,-124.543
17,49.3772,-124.5432
17,49.3747,-124.5307
17,49.3748,-124.532
17,49.3748,-124.5321
17,49.3748,-124.5318
17,49.3749,-124.5319
17,49.3984,-124.608
17,49.399,-124.6086
17,49.3989,-124.6084
17,49.3996,-124.6079
17,49.3993,-124.6064
17,49.3986,-124.6087
17,49.3993,-124.6067
17,49.3988,-124.6087
17,49.3984,-124.6092
17,49.3985,-124.6093
17,49.3982,-124.6094
17,49.3991,-124.6086
17,49.4001,-124.6072
17,49.4002,-124.6071
17,49.3994,-124.6053
17,49.4008,-124.6057
17,49.399,-124.6084
17,49.3985,-124.609
17,49.3988,-124.6083
17,49.3986,-124.6087
17,49.3986,-124.6085
17,49.3986,-124.6086
17,49.3992,-124.6083
17,49.3996,-124.6083
17,49.4004,-124.6075
17,49.3995,-124.6056
17,49.3983,-124.6045
17,49.3781,-124.5429
17,49.378,-124.5423
17,49.3779,-124.5421
17,49.3779,-124.5424
17,49.3783,-124.5428
17,49.3783,-124.5418
17,49.3989,-124.6088
17,49.3985,-124.6094
17,49.3983,-124.6096
17,49.3985,-124.6085
17,49.3989,-124.6089
17,49.399,-124.6085
17,49.3991,-124.6086
17,49.3984,-124.6094
17,49.3986,-124.609
17,49.3984,-124.6091
17,49.3987,-124.6089
17,49.3985,-124.6086
17,49.3984,-124.6083
17,49.3985,-124.6086
17,49.3985,-124.6088
17,49.3985,-124.609
17,49.3987,-124.6087
17,49.3989,-124.6091
17,49.3989,-124.6084
17,49.3994,-124.6055
17,49.3996,-124.6054
17,49.3995,-124.6054
17,49.3995,-124.6058
17,49.3991,-124.6085
17,49.399,-124.6085
17,49.3987,-124.6085
17,49.4038,-124.6106
17,49.3986,-124.6086
17,49.3995,-124.6053
17,49.3996,-124.6055
17,49.3994,-124.6056
17,49.3994,-124.6053
17,49.3971,-124.6134
17,49.3982,-124.6096
17,49.3983,-124.6095
17,49.3984,-124.6095
17,49.401,-124.6105
17,49.4011,-124.6109
17,49.3995,-124.6053
17,49.3986,-124.6086
17,49.3987,-124.6087
17,49.3986,-124.6095
17,49.3991,-124.6145
17,49.3986,-124.6088
17,49.3984,-124.6087
17,49.3985,-124.6088
17,49.399,-124.6082
17,49.3996,-124.6054
17,49.3995,-124.6055
17,49.3991,-124.6071
17,49.4013,-124.6051
17,49.3995,-124.6051
17,49.3995,-124.6046
17,49.3995,-124.6055
17,49.3996,-124.6055
17,49.3984,-124.6036
17,49.402,-124.604
17,49.3994,-124.6054
17,49.3994,-124.6063
17,49.399,-124.606
17,49.3974,-124.6038
17,49.3992,-124.6069
17,49.3994,-124.6083
17,49.4005,-124.6076
17,49.3986,-124.6086
17,49.3958,-124.6155
17,49.3986,-124.6085
17,49.3994,-124.6063
17,49.3997,-124.6056
17,49.3996,-124.6056
17,49.3996,-124.6055
17,49.3996,-124.6054
17,49.3994,-124.6055
17,49.3996,-124.6051
17,49.3995,-124.6056
17,49.3996,-124.6054
17,49.3994,-124.6053
17,49.3991,-124.608
17,49.3993,-124.608
17,49.3995,-124.6083
17,49.3985,-124.6093
17,49.3989,-124.6085
17,49.4006,-124.6071
17,49.3749,-124.5327
17,49.3754,-124.533
17,49.3753,-124.5328
17,49.3752,-124.5329
17,49.3802,-124.537
17,49.3753,-124.5332
17,49.3752,-124.5329
17,49.3757,-124.5329
17,49.3755,-124.534
17,49.3759,-124.5341
17,49.3755,-124.5334
17,49.3753,-124.533
17,49.3751,-124.5326
17,49.3994,-124.6054
17,49.3994,-124.6055
17,49.378,-124.5433
17,49.3782,-124.5439
17,49.3779,-124.5431
17,49.3749,-124.5317
17,49.3747,-124.5319
17,49.3758,-124.5312
17,49.3757,-124.534
17,49.3759,-124.5338
17,49.3756,-124.5335
17,49.3751,-124.5331
17,49.3753,-124.5331
17,49.3751,-124.5331
17,49.3753,-124.5329
17,49.375,-124.5328
17,49.3753,-124.5329
17,49.3984,-124.6097
17,49.3994,-124.6057
17,49.3993,-124.6055
17,49.3985,-124.6039
17,49.3996,-124.6053
17,49.3994,-124.6055
17,49.3991,-124.6057
17,49.3993,-124.6054
17,49.3994,-124.6053
17,49.3994,-124.6058
17,49.3994,-124.6053
17,49.3779,-124.5429
17,49.3782,-124.5432
17,49.378,-124.5437
17,49.4019,-124.6095
17,49.3782,-124.5433
17,49.3779,-124.5356
20,49.4977,-124.6778
20,49.4895,-124.6553
20,49.484,-124.6455
20,49.4839,-124.6445
20,49.4832,-124.6458
20,49.4839,-124.6445
20,49.484,-124.6447
20,49.4841,-124.6447
20,49.4804,-124.3694
20,49.4793,-124.3686
20,49.4802,-124.3697
20,49.4802,-124.3695
20,49.4804,-124.3694
20,49.423,-123.6559
20,49.3128,-123.1282
20,49.3296,-122.9336
20,49.329,-122.9345
20,49.3321,-122.9358
20,49.332,-122.9362
20,49.3322,-122.9354
20,49.3321,-122.9359
20,49.3313,-122.9383
20,49.3294,-122.9475
20,49.3291,-122.9473
20,49.329,-122.9473
20,49.329,-122.9472
20,49.3319,-122.9357
20,49.3319,-122.9359
20,49.3322,-122.9359
20,49.3322,-122.9365
20,49.3303,-122.9392
20,49.3259,-122.9361
20,49.3293,-122.9487
20,49.329,-122.9479
20,49.3289,-122.9476
20,49.329,-122.9475
20,49.3289,-122.94
20,49.3328,-122.9336
20,49.3313,-122.9381
20,49.3318,-122.9344
20,49.3322,-122.9357
20,49.3322,-122.9358
20,49.3317,-122.9356
20,49.3324,-122.9356
20,49.3322,-122.9357
20,49.3323,-122.936
20,49.3314,-122.9384
20,49.3312,-122.941
20,49.3314,-122.9403
20,49.3312,-122.9405
20,49.3313,-122.9401
20,49.3295,-122.9474
20,49.3292,-122.9475
20,49.3295,-122.9474
20,49.3292,-122.9471
20,49.3291,-122.9471
20,49.3334,-122.9313
20,49.3344,-122.9322
20,49.3322,-122.9357
20,49.3322,-122.9356
20,49.3304,-122.9451
20,49.3291,-122.9476
20,49.3384,-122.925
20,49.3361,-122.9286
20,49.3317,-122.9366
20,49.3321,-122.9356
20,49.332,-122.9365
20,49.3297,-122.9408
20,49.3321,-122.9358
20,49.3324,-122.9359
20,49.3312,-122.9373
20,49.3322,-122.9354
20,49.3305,-122.9446
20,49.3302,-122.9435
20,49.3322,-122.9356
20,49.3319,-122.9356
20,49.3321,-122.9358
20,49.3286,-122.9484
20,49.3322,-122.9356
20,49.332,-122.9362
20,49.3316,-122.9359
20,49.3299,-122.945
20,49.3279,-122.9459
20,49.3319,-122.9328
20,49.332,-122.9357
20,49.332,-122.9355
20,49.3314,-122.9389
20,49.332,-122.9389
20,49.3295,-122.9473
20,49.3259,-122.9462
20,49.3376,-122.9276
20,49.3316,-122.939
20,49.3319,-122.9357
20,49.3321,-122.9357
20,49.3314,-122.9406
20,49.3288,-122.9483
20,49.3286,-122.9484
20,49.3268,-122.9463
20,49.2876,-122.8588
20,49.2873,-122.859
20,49.2872,-122.8589
20,49.2874,-122.8594
20,49.3264,-122.9315
20,49.3319,-122.9258
20,49.3307,-122.927
20,49.3294,-122.9472
20,49.3321,-122.9357
20,49.3321,-122.936
20,49.3334,-122.9337
20,49.3304,-122.9307
20,49.3281,-122.936
20,49.3286,-122.9482
20,49.4081,-124.6255
20,49.4082,-124.6257
20,49.409,-124.6264
20,49.4101,-124.6271
20,49.4113,-124.6251
20,49.4123,-124.6252
20,49.4129,-124.6251
20,49.4125,-124.6245
20,49.4121,-124.6242
20,49.4128,-124.6218
20,49.4839,-124.6446
20,49.4841,-124.6452
20,49.4847,-124.6462
20,49.4903,-124.6545
20,49.4912,-124.6555
20,49.4918,-124.6563
20,49.4498,-124.606
20,49.4174,-124.6371
20,49.4167,-124.6376
20,49.4168,-124.6373
20,49.4171,-124.6351
20,49.4211,-124.629
20,49.423,-124.6416
20,49.4228,-124.6409
20,49.4226,-124.6407
20,49.4224,-124.6401
20,49.422,-124.6394
20,49.4219,-124.6393
20,49.422,-124.6391
20,49.4217,-124.6391
20,49.4216,-124.639
20,49.4216,-124.639
20,49.4218,-124.6395
20,49.4215,-124.639
20,49.4839,-124.6451
20,49.4835,-124.6456
20,49.4837,-124.6451
20,49.4838,-124.6446
20,49.4839,-124.6451
20,49.4846,-124.6471
20,49.4844,-124.6468
20,49.4845,-124.6463
20,49.4851,-124.6472
20,49.4883,-124.6581
20,49.4885,-124.6579
20,49.4886,-124.6581
20,49.4883,-124.6581
20,49.4901,-124.6611
20,49.4902,-124.6614
20,49.4902,-124.6618
20,49.4901,-124.6616
20,49.4886,-124.6619
20,49.4874,-124.6596
20,49.4842,-124.65
20,49.4838,-124.6449
20,49.4839,-124.6453
20,49.4839,-124.6451
20,49.4841,-124.6451
20,49.4838,-124.6452
20,49.4839,-124.6451
20,49.4839,-124.6453
20,49.4839,-124.6453
20,49.4841,-124.6453
20,49.484,-124.645
20,49.4841,-124.645
20,49.484,-124.6451
20,49.4839,-124.6452
20,49.4841,-124.6455
20,49.4841,-124.6453
20,49.4839,-124.6456
20,49.4835,-124.6465
20,49.4841,-124.6451
20,49.4841,-124.6446
20,49.4839,-124.6444
20,49.484,-124.6448
20,49.4839,-124.6448
20,49.484,-124.6449
20,49.4835,-124.648
20,49.4839,-124.6455
20,49.4837,-124.6457
20,49.4838,-124.646
20,49.4836,-124.6459
20,49.4839,-124.6457
20,49.4835,-124.6457
20,49.4837,-124.6456
20,49.4837,-124.6466
20,49.4843,-124.6461
20,49.484,-124.6449
20,49.5133,-124.5704
20,49.5134,-124.5703
20,49.5131,-124.5703
20,49.513,-124.5703
20,49.513,-124.5699
20,49.5134,-124.5695
20,49.5143,-124.5722
20,49.5142,-124.5721
20,49.5132,-124.5694
20,49.5131,-124.5692
20,49.5132,-124.5698
20,49.5138,-124.5699
20,49.5141,-124.5706
20,49.5138,-124.5709
20,49.5133,-124.5697
20,49.5131,-124.5698
20,49.5131,-124.5702
20,49.5132,-124.5702
20,49.5136,-124.57
20,49.5135,-124.57
20,49.5135,-124.5701
20,49.5136,-124.5701
20,49.4839,-124.6458
20,49.4837,-124.6467
20,49.4837,-124.6468
20,49.4838,-124.6466
20,49.4839,-124.6467
20,49.4837,-124.6472
20,49.4833,-124.6468
20,49.4837,-124.6452
20,49.4839,-124.6451
20,49.4837,-124.645
20,49.4838,-124.645
20,49.4839,-124.6452
20,49.4842,-124.645
20,49.484,-124.6451
20,49.4838,-124.6451
20,49.4839,-124.6449
20,49.4836,-124.6454
20,49.4838,-124.6451
20,49.4833,-124.6449
20,49.4839,-124.6448
20,49.484,-124.6447
20,49.4841,-124.6446
20,49.4839,-124.645
20,49.4841,-124.6448
20,49.4842,-124.6464
20,49.4839,-124.6461
20,49.4838,-124.6463
20,49.4838,-124.6461
20,49.484,-124.6462
20,49.4841,-124.6462
20,49.4841,-124.6453
20,49.4839,-124.6451
20,49.4841,-124.6457
20,49.4838,-124.6457
20,49.4841,-124.6457
20,49.484,-124.6455
20,49.484,-124.6454
20,49.4841,-124.6456
20,49.4841,-124.6457
20,49.4842,-124.6458
20,49.4842,-124.6457
20,49.4842,-124.646
20,49.4841,-124.6457
20,49.4841,-124.6457
20,49.4842,-124.646
20,49.4841,-124.646
20,49.4842,-124.6459
20,49.4839,-124.646
20,49.4841,-124.646
20,49.4841,-124.6457
20,49.4842,-124.6456
20,49.4841,-124.6458
20,49.4839,-124.6456
20,49.484,-124.6457
20,49.4841,-124.6456
20,49.4841,-124.6455
20,49.4841,-124.6459
20,49.4842,-124.646
20,49.4838,-124.6461
20,49.484,-124.6457
20,49.4835,-124.6445
20,49.4839,-124.6452
20,49.4841,-124.646
20,49.4838,-124.6463
20,49.484,-124.6464
20,49.4839,-124.6463
20,49.4838,-124.6471
20,49.4836,-124.6469
20,49.4842,-124.6465
20,49.4901,-124.6552
20,49.49,-124.6552
20,49.4901,-124.6551
20,49.4902,-124.6549
20,49.4902,-124.6547
20,49.4916,-124.6612
20,49.4916,-124.6593
20,49.4842,-124.6474
20,49.4836,-124.6458
20,49.4839,-124.6449
20,49.4838,-124.6448
20,49.4839,-124.645
20,49.484,-124.6449
20,49.4839,-124.6449
20,49.4839,-124.6451
20,49.4839,-124.6448
20,49.4838,-124.6451
20,49.484,-124.6449
20,49.4838,-124.6452
20,49.484,-124.645
20,49.4841,-124.6448
20,49.4838,-124.6453
20,49.484,-124.6494
20,49.4841,-124.6451
20,49.4838,-124.6452
20,49.484,-124.645
20,49.4841,-124.6449
20,49.4839,-124.6449
20,49.484,-124.645
20,49.4839,-124.6469
20,49.4836,-124.647
20,49.4834,-124.6466
20,49.4841,-124.6464
20,49.484,-124.6462
20,49.4839,-124.6461
20,49.484,-124.6456
20,49.4841,-124.6471
20,49.49,-124.6634
20,49.489,-124.6632
20,49.4875,-124.66
20,49.4874,-124.6596
20,49.4887,-124.662
20,49.4902,-124.655
20,49.49,-124.6551
20,49.4902,-124.6553
20,49.4905,-124.6589
20,49.488,-124.6588
20,49.4878,-124.6588
20,49.4878,-124.6588
20,49.4903,-124.6624
20,49.49,-124.6553
20,49.4898,-124.6554
20,49.4898,-124.6552
20,49.4897,-124.6553
20,49.4898,-124.6551
20,49.4899,-124.6552
20,49.4901,-124.6553
20,49.4901,-124.6557
20,49.4896,-124.655
20,49.4895,-124.6544
20,49.4895,-124.6546
20,49.4897,-124.6549
20,49.4898,-124.6553
20,49.4897,-124.6552
20,49.4899,-124.6552
20,49.4898,-124.655
20,49.4897,-124.6547
20,49.4903,-124.6631
20,49.4876,-124.6597
20,49.4914,-124.6632
20,49.4911,-124.6629
20,49.4913,-124.663
20,49.4913,-124.663
20,49.4913,-124.6629
20,49.4907,-124.6626
20,49.4908,-124.6624
20,49.4881,-124.6605
20,49.4902,-124.6552
20,49.4901,-124.655
20,49.4902,-124.6542
20,49.4901,-124.6542
20,49.4901,-124.6541
20,49.4902,-124.6543
20,49.4901,-124.6551
20,49.4897,-124.6553
20,49.4906,-124.6587
20,49.4423,-124.6548
20,49.435,-124.6574
20,49.4328,-124.6587
20,49.4337,-124.6566
20,49.4346,-124.6548
20,49.4308,-124.6605
20,49.4309,-124.6605
20,49.4309,-124.6606
20,49.4315,-124.6615
20,49.4317,-124.6616
20,49.4319,-124.6613
20,49.4903,-124.6542
20,49.4905,-124.656
20,49.4907,-124.6563
20,49.4897,-124.6555
20,49.4841,-124.6449
20,49.4842,-124.6456
20,49.4841,-124.645
20,49.4839,-124.6449
20,49.484,-124.6448
20,49.4841,-124.6447
20,49.4841,-124.6449
20,49.4835,-124.6477
20,49.409,-124.6237
20,49.4087,-124.6214
20,49.4041,-124.6216
20,49.4835,-124.6481
20,49.4842,-124.6451
20,49.484,-124.645
20,49.4837,-124.6452
20,49.4839,-124.645
20,49.4841,-124.6447
20,49.484,-124.6451
20,49.4839,-124.6451
20,49.4841,-124.6452
20,49.4839,-124.6455
20,49.4838,-124.6451
20,49.484,-124.6451
20,49.484,-124.645
20,49.4838,-124.6451
20,49.4838,-124.6451
20,49.4839,-124.6451
20,49.484,-124.6452
20,49.484,-124.645
20,49.4839,-124.6452
20,49.4838,-124.6448
20,49.4839,-124.6451
20,49.484,-124.6451
20,49.4839,-124.6452
20,49.4839,-124.645
20,49.4838,-124.6451
20,49.484,-124.6451
20,49.4839,-124.645
20,49.4838,-124.6451
20,49.4839,-124.6452
20,49.484,-124.6452
20,49.4839,-124.646
20,49.4837,-124.6459
20,49.4835,-124.6473
20,49.4836,-124.6478
20,49.4837,-124.6478
20,49.5134,-124.57
20,49.5132,-124.5701
20,49.5134,-124.5702
20,49.5131,-124.57
20,49.5131,-124.57
20,49.5135,-124.5698
20,49.5134,-124.5705
20,49.5135,-124.5705
20,49.5135,-124.5704
20,49.5137,-124.5697
20,49.5134,-124.5708
20,49.5136,-124.5706
20,49.5135,-124.5708
20,49.5136,-124.5706
20,49.5133,-124.5705
20,49.5135,-124.5706
20,49.5134,-124.5705
20,49.5134,-124.5703
20,49.5136,-124.5703
20,49.5135,-124.5703
20,49.5134,-124.5704
20,49.5135,-124.5704
20,49.5135,-124.5704
20,49.5134,-124.5704
20,49.5133,-124.5703
20,49.5134,-124.5703
20,49.5137,-124.5702
20,49.5132,-124.5702
20,49.5131,-124.5702
20,49.5131,-124.5704
20,49.5132,-124.5703
20,49.5133,-124.5703
20,49.5132,-124.5702
20,49.5129,-124.5703
20,49.5132,-124.5694
20,49.5163,-124.5668
20,49.5221,-124.5649
20,49.5123,-124.5696
20,49.5129,-124.5694
20,49.5127,-124.5695
20,49.5139,-124.5709
20,49.5129,-124.5699
20,49.5094,-124.5742
20,49.5131,-124.5702
20,49.5136,-124.5701
20,49.5134,-124.5702
20,49.5137,-124.5706
20,49.5132,-124.5704
20,49.5135,-124.5706
20,49.5137,-124.5702
20,49.5138,-124.5702
20,49.5138,-124.5707
20,49.5138,-124.5699
20,49.5135,-124.57
20,49.5137,-124.57
20,49.5135,-124.5698
20,49.5135,-124.5698
20,49.5136,-124.5696
20,49.5128,-124.5695
20,49.513,-124.5696
20,49.5135,-124.5704
